rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,1.4000000000000001,0.42621979917173897,0.2882728756263477,0.059416088120337274,0.25611293176987243,0.050937939791569756,-0.03558074159499114,4.8377702911269855,4.825710507381079,0.5,0.3,0.07470638179120737,0.059416088120337274
0,1.42,0.43122776914563715,0.2892589484020261,0.05864417436970792,0.2447088868899163,0.047670804683330716,-0.04161063346794425,4.841176982631518,4.830091642235002,0.5,0.3,0.06960596185756013,0.05864417436970792
0,1.44,0.43600913267023805,0.29018132546673636,0.05775653499836645,0.2334560324481696,0.04456856626990965,-0.047153303666202184,4.844381888132263,4.834254673777452,0.5,0.3,0.06473976730886014,0.05775653499836645
0,1.46,0.44056713837381406,0.2910432323031145,0.05676283285326835,0.22237654430681852,0.041623952049648465,-0.05221691084360769,4.847402203582173,4.838213503518591,0.5,0.3,0.06010398263554035,0.05676283285326835
0,1.48,0.44490545977111184,0.29184775351395936,0.05567255113607829,0.21149073997780996,0.03883014686462885,-0.056811260875398784,4.850253890559776,4.841981159556605,0.5,0.3,0.05569441162093138,0.05567255113607829
0,1.5,0.44902815840748317,0.2925978415735355,0.05449496226355446,0.2008171108472449,0.036180753688920854,-0.06094762637698414,4.852951637960006,4.845569743003695,0.5,0.3,0.05150651011962573,0.05449496226355446
0,1.52,0.4529396477173924,0.2932963247963366,0.05323910026123322,0.19037236126653634,0.03366975453581825,-0.06463857385513938,4.855508852834947,4.848990402777875,0.5,0.3,0.04753541856552164,0.05323910026123322
0,1.54,0.45664465772574264,0.2939459145341044,0.05191373653384507,0.18017145362644918,0.031291472327222986,-0.06789779888367553,4.85793767568395,4.852253334307481,0.5,0.3,0.04377599404406912,0.05191373653384507
0,1.56,0.4601482007033685,0.2945492116270482,0.05052735884928921,0.1702276585889508,0.02904053439746463,-0.07073996957190998,4.86024901584128,4.855367798012744,0.5,0.3,0.040222841782570594,0.05052735884928921
0,1.58,0.4634555378721418,0.2951087121471099,0.04908815336870833,0.1605526097118189,0.026911838149906282,-0.07318057848617787,4.862452602975212,4.858342153764042,0.5,0.3,0.03687034593103643,0.04908815336870833
0,1.6,0.4665721472404298,0.2956268124801107,0.047603989552928924,0.1511563617605978,0.024900519247508007,-0.07523580309176303,4.864557051086539,4.861183907862327,0.5,0.3,0.03371269952406099,0.047603989552928924
0,1.62,0.46950369263611835,0.29610581380002926,0.046082407774972606,0.1420474520605468,0.023001922597679008,-0.07692237470386898,4.866569931769294,4.863899769435679,0.5,0.3,0.030743933531550326,0.046082407774972606
0,1.6400000000000001,0.4722559939920224,0.29654792599281254,0.04453060946922715,0.13323296429680057,0.0212115762866298,-0.07825745587067656,4.868497853865555,4.8664957134914415,0.5,0.3,0.027957944923076815,0.04453060946922715
0,1.6600000000000001,0.4748349989271964,0.29695527108932407,0.04295544964994305,0.12471859422346096,0.0195251685282615,-0.0792585260577332,4.870346547004344,4.868977048200738,0.5,0.3,0.025348523687459847,0.04295544964994305
0,1.68,0.477246755657364,0.29732988626757323,0.04136343163477035,0.11650871679139935,0.017938527616517423,-0.07994327545953617,4.87212094685769,4.871348484316681,0.5,0.3,0.022909378766343493,0.04136343163477035
0,1.7,0.4794973872583391,0.2976737264835174,0.03976070381287459,0.10860645425000215,0.016447604807090663,-0.08032950673004047,4.873825280271234,4.873614204936579,0.5,0.3,0.020634162878779526,0.03976070381287459
0,1.72,0.48159306729783413,0.2979886667877388,0.038153058301600505,0.10101374481993267,0.015048460003402995,-0.08043504439736804,4.875463148730422,4.875777934108535,0.5,0.3,0.018516496234244974,0.038153058301600505
0,1.74,0.4835399968433801,0.29827650438239683,0.03654593134054371,0.09373141157231332,0.013737250081777412,-0.08027765170831147,4.877037608904007,4.877843003052786,0.5,0.3,0.016549989155882665,0.03654593134054371
0,1.76,0.4853443828471425,0.29853896046925743,0.03494440527712137,0.0867592311847503,0.012510219660643723,-0.07987495463392191,4.878551249263736,4.879812413016017,0.5,0.3,0.014728263666893114,0.03494440527712137
0,1.78,0.48701241790214667,0.29877768193548554,0.03335321200320434,0.08009600227657555,0.011363694097370704,-0.07924437275778118,4.880006262011855,4.881688894002584,0.5,0.3,0.013044974135632418,0.03335321200320434
0,1.8,0.48855026135876956,0.29899424291942867,0.031776737708002364,0.07373961305485165,0.010294074482865973,-0.07840305676241632,4.881404509756677,4.883474958829201,0.5,0.3,0.011493827137102983,0.031776737708002364
0,1.82,0.48996402178525195,0.2991901462939555,0.030219028818116656,0.06768710802936874,0.009297834397404678,-0.0773678322261544,4.8827475865610275,4.885172952129886,0.5,0.3,0.010068600784224762,0.030219028818116656
0,1.84,0.4912597407513993,0.29936682510017903,0.02868379900143786,0.06193475357935199,0.00837151819027732,-0.07615514944172519,4.884036873149961,4.886785094095948,0.5,0.3,0.008763163936987244,0.02868379900143786
0,1.86,0.4924433779105192,0.2995256439596857,0.027174437117333288,0.05647810217717134,0.0075117405498652794,-0.074781038968732,4.885273586203407,4.888313518872423,0.5,0.3,0.007571495958937852,0.027174437117333288
0,1.8800000000000001,0.49352079735096166,0.29966790048880904,0.025694016001303728,0.05131205509525866,0.006715187138805825,-0.07326107263422399,4.886458821777707,4.889760307648766,0.5,0.3,0.006487708151006696,0.025694016001303728
0,1.9000000000000001,0.4944977551853483,0.29979482673409424,0.024245301977974542,0.046430923441918834,0.005978616080204374,-0.07161032969869474,4.887593592998711,4.891127516578708,0.5,0.3,0.00550606883987153,0.024245301977974542
0,1.92,0.49537988834267455,0.29990759064395883,0.02283076500190063,0.041828487389967334,0.005298860094665164,-0.0698433679086965,4.8886788622495665,4.892417199743629,0.5,0.3,0.0046210357297080595,0.02283076500190063
0,1.94,0.4961727045259217,0.30000729758771083,0.02145258933119701,0.03749805347930297,0.004672829103589208,-0.06797419916166536,4.8897155681401046,4.893631427436704,0.5,0.3,0.003827302431306745,0.02145258933119701
0,1.96,0.4968815732956004,0.3000949919295644,0.020112684644446696,0.03343250989076453,0.00409751313114162,-0.0660162695133657,4.890704647593524,4.894772300093129,0.5,0.3,0.0031198731668763283,0.020112684644446696
