rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,0.84,0.2586338654663262,0.3678356396858463,-0.03701129235719341,0.6060169722568011,0.37095746230434357,0.1720711573141802,4.447962337503725,4.444739925123558,0.6129070536529764,0.48429158056431554,0.37292288483522057,0.03701129235719341
0,0.86,0.27081798183420946,0.37507018494121486,-0.033585981272810636,0.6122931935913077,0.35250064650674506,0.17045995112409695,4.43682184975051,4.432971384576442,0.6252426563357051,0.48795838096937366,0.37196853993043977,0.033585981272810636
0,0.88,0.2831214054907033,0.3819312218789168,-0.030196034576199036,0.6179489959814375,0.33360624306299547,0.16853471853706292,4.426685345250656,4.422270715937199,0.6374239897486896,0.4911436253643443,0.3707528425878234,0.030196034576199036
0,0.9,0.2955318368560331,0.38841038933986005,-0.026847413352025062,0.6229954080965847,0.3143133198150014,0.1663274038803344,4.417509686371756,4.412591078405937,0.6494480483301837,0.4938441702975689,0.36928710634309153,0.026847413352025062
0,0.92,0.3080372020443464,0.3945000902254845,-0.02354545831424747,0.6274439529755179,0.2946592172948738,0.1638680998974249,4.409253558883036,4.403887576619845,0.6613118653236518,0.49605735065723894,0.36758245994811806,0.02354545831424747
0,0.9400000000000001,0.32062566194587844,0.4001934578152647,-0.020294926227614928,0.6313065688335247,0.2746796347028455,0.16118510876582937,4.401877564938641,4.396117353943078,0.6730125135097733,0.49778098230154,0.36564985722747634,0.020294926227614928
0,0.96,0.3332856197992013,0.40548432381993466,-0.017100025107276155,0.6345955371698615,0.2544087175352637,0.15830500326804797,4.395344285718459,4.389239654896831,0.6845471059286886,0.4990133642141358,0.36350008670556894,0.017100025107276155
0,0.98,0.34600572739165186,0.410367188193237,-0.013964448196023337,0.637323417392615,0.23387914584170527,0.15525268785723378,4.389618316851102,4.383215859982194,0.6959127965923143,0.4997532801828658,0.3611437809484964,0.013964448196023337
0,1.0,0.3587748900114194,0.41483719070574177,-0.010891406723223203,0.6395029872817967,0.21312222220630747,0.15205145942277953,4.384666279642695,4.3780094960194775,0.7071067811865475,0.5,0.3585914255758655,0.010891406723223203
0,1.02,0.3715822702621244,0.4188900842672973,-0.0078836614528837,0.6411471887041205,0.19216795865974884,0.14872306761117082,4.380456810988194,4.373586224955397,0.7181262977631888,0.4997532801828658,0.3558533679064146,0.0078836614528837
0,1.04,0.3844172908398143,0.42252220996985573,-0.004943553030824267,0.6422690780747509,0.17104516183335783,0.1452877745947725,4.3769605346921985,4.369913813919621,0.7289686274214116,0.4990133642141358,0.3529398252079062,0.004943553030824267
0,1.06,0.3972696363629285,0.4257304738096357,-0.002073031142791704,0.642881781132895,0.14978151576569684,0.14176441420848374,4.374150016761385,4.366962089130816,0.7396310949786098,0.49778098230154,0.3498608925264423,0.002073031142791704
